nsx,survey_nr,lat,long,data_name,site,date,original_name,cover,cover_code,quad_x,quad_y,rel_dist,month,year
A02024,803,-34.50136,139.93834,EGIS,OPP799553-63,1997-06-29,Cryptandra amara var. amara (NC),,"",,,10000,6,1997
U05102,803,-34.50136,139.93834,EGIS,OPP798705-29,1990-01-01,Eucalyptus phenax (NC),,"",,,10000,1,1990
A02024,803,-34.50136,139.93834,EGIS,OPP798705-34,1990-01-01,Cryptandra amara var. amara (NC),,"",,,10000,1,1990
G01579,803,-34.50136,139.93834,EGIS,OPP798705-76,1990-01-01,Acacia lineata,,"",,,10000,1,1990
C00301,803,-34.50136,139.93834,EGIS,OPP798705-18,1990-01-01,Amphipogon caricinus var. caricinus,,"",,,10000,1,1990
C00301,803,-34.50136,139.93834,EGIS,OPP799553-40,1997-06-29,Amphipogon caricinus var. caricinus,,"",,,10000,6,1997
S05357,803,-34.50136,139.93834,EGIS,OPP798705-71,1990-01-01,Myoporum platycarpum ssp. platycarpum,,"",,,10000,1,1990
C00177,803,-34.50136,139.93834,EGIS,OPP798705-33,1990-01-01,Rytidosperma setaceum,,"",,,10000,1,1990
E03222,803,-34.50136,139.93834,EGIS,OPP798705-56,1990-01-01,Millotia myosotidifolia,,"",,,10000,1,1990
Z01899,803,-34.50136,139.93834,EGIS,OPP798705-80,1990-01-01,Roepera glauca,,"",,,10000,1,1990
W00943,803,-34.50136,139.93834,EGIS,OPP799553-59,1997-06-29,Exocarpos aphyllus,,"",,,10000,6,1997
W00943,803,-34.50136,139.93834,EGIS,OPP798705-22,1990-01-01,Exocarpos aphyllus,,"",,,10000,1,1990
E01594,803,-34.50136,139.93834,EGIS,OPP798705-77,1990-01-01,Acacia nyssophylla,,"",,,10000,1,1990
E01594,803,-34.50136,139.93834,EGIS,OPP799553-56,1997-06-29,Acacia nyssophylla,,"",,,10000,6,1997
G00963,803,-34.50136,139.93834,EGIS,OPP799553-2,1997-06-29,Amyema preissii,,"",,,10000,6,1997
A00952,803,-34.50136,139.93834,EGIS,OPP798705-91,1990-01-01,Santalum murrayanum,,"",,,10000,1,1990
A00952,803,-34.50136,139.93834,EGIS,OPP799553-60,1997-06-29,Santalum murrayanum,,"",,,10000,6,1997
G02899,803,-34.50136,139.93834,EGIS,OPP799553-51,1997-06-29,Goodenia varia,,"",,,10000,6,1997
Q02240,803,-34.50136,139.93834,EGIS,OPP798705-16,1990-01-01,Eucalyptus incrassata,,"",,,10000,1,1990
Q02240,803,-34.50136,139.93834,EGIS,OPP799553-15,1997-06-29,Eucalyptus incrassata,,"",,,10000,6,1997
G02899,803,-34.50136,139.93834,EGIS,OPP798705-112,1990-01-01,Goodenia varia,,"",,,10000,1,1990
Z02939,803,-34.50136,139.93834,EGIS,OPP798705-41,1990-01-01,Actinobole uliginosum,,"",,,10000,1,1990
Z02939,803,-34.50136,139.93834,EGIS,OPP799553-31,1997-06-29,Actinobole uliginosum,,"",,,10000,6,1997
K03497,803,-34.50136,139.93834,EGIS,OPP798705-85,1990-01-01,Vittadinia dissecta var. hirta,,"",,,10000,1,1990
G01631,803,-34.50136,139.93834,EGIS,OPP798705-114,1990-01-01,Acacia wilhelmiana,,"",,,10000,1,1990
G01631,803,-34.50136,139.93834,EGIS,OPP799553-23,1997-06-29,Acacia wilhelmiana,,"",,,10000,6,1997
K02513,803,-34.50136,139.93834,EGIS,OPP798705-48,1990-01-01,Opercularia turpis,,"",,,10000,1,1990
Z05427,803,-34.50136,139.93834,EGIS,OPP799553-12,1997-06-29,Eremophila glabra ssp. glabra,,"",,,10000,6,1997
Z05427,803,-34.50136,139.93834,EGIS,OPP798705-26,1990-01-01,Eremophila glabra ssp. glabra,,"",,,10000,1,1990
Q01504,803,-34.50136,139.93834,EGIS,OPP798705-25,1990-01-01,Enchylaena tomentosa var. tomentosa,,"",,,10000,1,1990
K01917,803,-34.50136,139.93834,EGIS,OPP798705-4,1990-01-01,Beyeria opaca,,"",,,10000,1,1990
C10393,803,-34.50136,139.93834,EGIS,OPP798705-21,1990-01-01,Eucalyptus sp.,,"",,,10000,1,1990
A00960,803,-34.50136,139.93834,EGIS,OPP798705-19,1990-01-01,Amyema miquelii,,"",,,10000,1,1990
A00960,803,-34.50136,139.93834,EGIS,OPP799553-1,1997-06-29,Amyema miquelii,,"",,,10000,6,1997
S03157,803,-34.50136,139.93834,EGIS,OPP799553-53,1997-06-29,Helichrysum leucopsideum,,"",,,10000,6,1997
S03157,803,-34.50136,139.93834,EGIS,OPP798705-106,1990-01-01,Helichrysum leucopsideum,,"",,,10000,1,1990
C03001,803,-34.50136,139.93834,EGIS,OPP798705-40,1990-01-01,Calotis erinacea,,"",,,10000,1,1990
Y01016,803,-34.50136,139.93834,EGIS,OPP799553-11,1997-06-29,Carpobrotus modestus,,"",,,10000,6,1997
C01209,803,-34.50136,139.93834,EGIS,OPP798705-61,1990-01-01,Maireana sedifolia,,"",,,10000,1,1990
